company,created_at,favorite_count,retweet_count,reply_to,content,hashtags,retweet,quote
BLUMENBECKER,2013-09-24 15:15:56,0,0,,Unsere Auszubildenden aus ganz Deutschland haben sich zum Teamtraining getroffen: http://t.co/7OSVatmkon,,False,False
BLUMENBECKER,2013-09-06 10:40:40,0,0,,Schaltanlagenproduktion startet in Indien http://t.co/wXbM1ebB3o,,False,False
BLUMENBECKER,2013-09-02 11:21:51,0,0,,Unsere Auszubildenden sind seit heute für drei Tage zum Kennenlernen und Teamtraining unterwegs. Viel Spaß! https://t.co/1KwQLlKiIF,,False,False
BLUMENBECKER,2013-08-02 12:05:11,0,0,,Wir begrüßen unsere neuen Auszubildenden http://t.co/n7du0gy7FE,,False,False
BLUMENBECKER,2013-07-22 14:41:09,0,0,,Fazit nach der ersten Jahreshälfte: Krananlagenbau in Hamm hat sich gut in die Gruppe integriert. http://t.co/J6dGppWLc1,,False,False
BLUMENBECKER,2013-07-15 15:01:52,0,0,,VDE Technikpreis 2013: Blumenbecker sponsert ersten Preis http://t.co/sjDDau3yD2,,False,False
BLUMENBECKER,2013-07-03 14:33:01,0,0,,Hier noch ein paar Bilder vom Besuch der Ministerpräsidentin bei Blumenbecker in Polen http://t.co/0HW54LYccR,,False,False
BLUMENBECKER,2013-07-03 13:39:40,0,0,,Ab sofort hat Blumenbecker eine eigene Karrierewebseite. Unter http://t.co/KH3v8XWX7q finden Sie alles zum Thema Karriere bei Blumenbecker!,,False,False
BLUMENBECKER,2013-07-01 09:39:53,0,0,,Hannelore Kraft besuchte auf ihrer Reise durch Polen auch Blumenbecker in Katowice http://t.co/1jmNc5hZeE,,False,False
BLUMENBECKER,2013-07-01 07:38:37,0,0,,Zum 1. Juli übernimmt Blumenbecker die Firma Voss Werkzeug- und Maschinen-Zentrum GmbH in Hagen http://t.co/MtDnlpKg0j,,False,False
BLUMENBECKER,2013-06-20 08:10:34,0,0,,Unser Messestand in Dortmund - TURNING DAYS Nord http://t.co/0gp9Xs9K7L,,False,False
BLUMENBECKER,2013-06-20 08:07:11,0,0,,Blumenbecker konnte viele Fachbesucher auf den TURNING DAYS Nord in Dortmund begrüßen http://t.co/9tZ30syRcn,,False,False
BLUMENBECKER,2013-06-07 07:24:52,0,0,,"Zwischenfazit zum Pilotprojekt ""DemografieFit Münsterland"" http://t.co/1lWZ4hzuLm",,False,False
BLUMENBECKER,2013-06-04 15:28:19,0,0,,Neuer Ausbildungsberuf bei Blumenbecker - International arbeiten schon als Azubi http://t.co/lWS6ynH1zg,,False,False
BLUMENBECKER,2013-06-03 10:11:29,0,0,,"Besuchen Sie uns auf den TURNING DAYS Nord in Dortmund, der führenden Fachmesse für Drehtechnologie. 12.-14. Juni  http://t.co/4uDOow7QP4",,False,False
BLUMENBECKER,2013-06-03 09:06:04,0,0,,Niederlassung in Langenhagen bezieht neue Räumlichkeiten http://t.co/5VgpAKFk2f,,False,False
BLUMENBECKER,2013-05-29 14:34:01,0,0,,Aktuelle Angebote im Bereich Werkzeugmaschinen und Elektrowerkzeuge http://t.co/kDw32XWbnX,,False,False
BLUMENBECKER,2013-05-29 07:10:47,0,0,,Ein paar Impressionen vom Beckumer Bobrennen mit dem Blumenbecker Team https://t.co/sNDS4luTMk,,False,False
BLUMENBECKER,2013-05-21 10:36:00,0,0,,"Blumenbecker präsentiert sich auf der Gewerbeschau ""Beckum Boomt"" vom 25. bis 26. Mai http://t.co/pcmJIYmaMw",,False,False
BLUMENBECKER,2013-05-21 06:39:57,0,0,,Großauftrag für Toranlagen erfolgreich abgewickelt http://t.co/prbougBGxB,,False,False
BLUMENBECKER,2013-05-15 14:48:55,0,0,,Streckenbesichtigung für das Beckumer Bobrennen http://t.co/chraXcGfud,,False,False
BLUMENBECKER,2013-05-15 13:34:38,0,0,,Gewinnerin des iPod nano steht fest... https://t.co/wQLKP5OHMc,,False,False
BLUMENBECKER,2013-05-14 07:20:49,0,0,,Tag der offenen Werkstatt erfolgreich verlaufen. Fotos der Veranstaltung gibt es hier: https://t.co/cjm8lWf44Y,,False,False
BLUMENBECKER,2013-05-13 12:55:58,0,0,,Blumenbecker Bob für das Bobrennen gerüstet. Rennen am 25. Mai anlässlich das Gewerbeschau Beckum Boomt: http://t.co/R5pEKIQykZ,,False,False
BLUMENBECKER,2013-05-03 06:46:08,0,0,,Werbeaktion für den Tag der offenen Werkstatt am 11. Mai beendet. Beckumer Schüler konnten sich über Popcorn freuen. http://t.co/zFvHiXtI3K,,False,False
BLUMENBECKER,2013-04-30 11:41:18,0,0,,IHK Nord Westfalen zu Gast gewesen: „Mit der Lehre zur Karriere – Perspektiven nach einer betrieblichen Ausbildung“ http://t.co/MjIIyNvVql,,False,False
BLUMENBECKER,2013-04-29 05:59:01,0,0,,Schülerinnen lernten die Ausbildungsberufe bei Blumenbecker am Girls'Day 2013 kennen http://t.co/L51lOQjXBc,,False,False
BLUMENBECKER,2013-04-26 08:29:53,0,0,,Experte für Antriebstechnik nach 45 Jahren bei Blumenbecker in den Ruhestand verabschiedet http://t.co/wRo65zDlg8,,False,False
BLUMENBECKER,2013-04-22 10:08:33,0,0,,"Blumenbecker auf Wachstumskurs - 
Blumenbecker on continuing growth path http://t.co/crhS27jzfV http://t.co/lgjHhsAlaW",,False,False
BLUMENBECKER,2013-04-22 08:40:09,0,0,,Die Auszubildenden laden ein: Tag der offenen Werkstatt am 11. Mai. http://t.co/4Xm1guofE8 via @youtube,,False,False
BLUMENBECKER,2013-04-16 13:26:46,0,0,,Jetzt gratis Bosch Akku-Schrauber sichern. http://t.co/iINRL5SP42,,False,False
BLUMENBECKER,2013-04-16 07:35:14,0,0,,"Vorbereitungen zum großen Bobrennen bei der Gewerbeschau ""Beckum Boomt"" laufen: http://t.co/r7FbXgxVJR",,False,False
BLUMENBECKER,2013-04-04 11:32:20,0,0,,Noch bis 16 Uhr geht der Karrieretag in Soest auf dem sich auch die Blumenbecker Gruppe präsentiert. http://t.co/Zsy0QzTibj,,False,False
BLUMENBECKER,2013-03-28 08:54:53,0,0,,"Wir wünschen all unseren Kunden, Mitarbeitern und Lieferanten frohe Osterfeiertage! http://t.co/XKuA5767vB",,False,False
BLUMENBECKER,2013-03-26 09:47:00,0,0,,Blumenbecker auf dem Karrieretag in Soest http://t.co/QiH5VXNHTv,,False,False
BLUMENBECKER,2013-03-22 09:27:00,0,0,,Wir suchen noch IT-Auszubildende (m/w). Wir bieten Ihnen eine einheitlichen IT-Landschaft. Erfahren Sie mehr: http://t.co/shslPI9cEC,,False,False
BLUMENBECKER,2013-03-11 07:21:07,0,0,,Blumenbecker präsentiert sich auf der  Messe Bauen &amp; Wohnen in der Halle Münsterland vom 14.-17. März. http://t.co/QyGl31GfUd,,False,False
BLUMENBECKER,2013-02-21 12:07:32,0,0,,Blumenbecker testet Xovi als SEO-Tool. http://t.co/D3U3r9HIf4,,False,False
BLUMENBECKER,2013-02-21 08:28:54,0,1,,Schirin Heders langer Weg zu ihrem Wunschberuf – Monteurin bei Blumenbecker http://t.co/HiQLG6NPH6,,False,False
BLUMENBECKER,2013-02-13 14:34:06,0,0,,Besuchen Sie uns auf der Messe Bauen  and  Wohnen in Münster http://t.co/GDDafSzv,,False,False
BLUMENBECKER,2013-02-05 09:26:06,0,0,,Industrieservice bewältigt komplizierten Kranaustausch http://t.co/wEiuPJfh,,False,False
BLUMENBECKER,2013-01-18 07:57:38,0,0,,Neue Büroräume für deutsche und polnische Gesellschaften http://t.co/RYUtwjU1,,False,False
BLUMENBECKER,2013-01-07 09:56:35,0,0,,Andrej Schvarc ist neuer Geschäftsführer von Blumenbecker Prag http://t.co/7tFJslDu,,False,False
BLUMENBECKER,2013-01-02 15:39:40,0,0,,Blumenbecker übernimmt Hamm Krananlagen GmbH http://t.co/POfstJJy,,False,False
BLUMENBECKER,2012-12-18 11:57:06,0,0,,Terminaltraktoren für Trockenhafen in Modjo http://t.co/JlelF5nf,,False,False
BLUMENBECKER,2012-12-18 11:43:59,0,0,,Blumenbecker ehrt langjährige Mitarbeiter http://t.co/fjqaQN7x,,False,False
BLUMENBECKER,2012-12-07 11:01:46,0,0,,Laserschweißsystem auf der EuroBLECH 2012 in Hannover vorgestellt. http://t.co/qHBckEzz,,False,False
BLUMENBECKER,2012-12-06 15:36:51,0,0,BLUMENBECKER,@BLUMENBECKER Die Störung wurde soeben behoben. Sie können uns ab sofort wieder in gewohnter Weise erreichen. Tel. 02521 8406-0,,False,False
BLUMENBECKER,2012-12-05 08:34:00,0,0,,+++Achtung+++ Telefonleitung am Standort Beckum beschädigt http://t.co/OF6HuMfB,,False,False
BLUMENBECKER,2012-11-07 09:16:49,1,0,,Premiere auf der Messe TAROPAK – Kooperation von Blumenbecker IPS Polska mit KUKA http://t.co/yqzy7XK7,,False,False
BLUMENBECKER,2012-10-25 10:46:08,0,0,,Retrofit-Großaufträge mehrerer Krananlagen erfolgreich abgeschlossen http://t.co/KADGTVtL,,False,False
BLUMENBECKER,2012-10-11 10:15:58,0,0,,Blumenbecker Handel i Serwis auf Wachstumskurs http://t.co/v02BcbOw,,False,False
BLUMENBECKER,2012-10-10 15:04:37,0,0,,Erfolgreiche Messeteilnahme der Blumenbecker Handel I Serwis auf der Energetab 2012 http://t.co/7st13JMN,,False,False
BLUMENBECKER,2012-10-10 14:14:28,0,0,,Blumenbecker Slovakia eröffnet neues Schulungs- und Reparaturzentrum in Bratislava http://t.co/wPV8WU33,,False,False
BLUMENBECKER,2012-10-02 10:14:01,0,0,,Blumenbecker Prag erhält Auszeichnungen für Bin Picking-Lösung http://t.co/ekiCiguq,,False,False
BLUMENBECKER,2012-10-02 08:19:10,0,0,,Handwerksjunioren zu Gast beim Blumenbecker Industrie-Service http://t.co/cCFrZNGB,,False,False
BLUMENBECKER,2012-09-27 08:52:04,0,0,,Neue SPS-Steuerung für das Berufskolleg Beckum http://t.co/6NtUxaw8,,False,False
BLUMENBECKER,2012-09-27 07:51:34,0,0,,Blumenbecker Slovakia stellt neues Produkt auf der EuroBLECH 2012 vor http://t.co/yugxea7M,,False,False
BLUMENBECKER,2012-09-06 09:38:58,0,0,,Blumenbecker Azubis aktiv bei Spielplatz-Aktion in Beckum http://t.co/qBIzjVI2,,False,False
BLUMENBECKER,2012-08-30 13:04:24,0,0,,开放日参观人数超过4000人次 http://t.co/bX4HolSP,,False,False
BLUMENBECKER,2012-08-30 12:51:33,0,0,,2012年度新闻发布会 – 第一次突破1亿5千万大关 http://t.co/gCHi5Uem,,False,False
BLUMENBECKER,2012-08-28 13:11:38,0,0,,New office space will be created at Sudhoferweg http://t.co/upx95Izw,,False,False
BLUMENBECKER,2012-08-28 13:11:12,0,0,,http://t.co/upx95Izw,,False,False
BLUMENBECKER,2012-08-28 13:01:01,0,0,,Am Sudhoferweg entsteht neuer Büroraum http://t.co/RK1eziM4,,False,False
BLUMENBECKER,2012-07-26 07:25:53,0,0,,"Konferencja ""Synergia Systemów IT ERP + MES + SCADA"" w Poznaniu http://t.co/UyqjhMAu",,False,False
BLUMENBECKER,2012-05-10 07:52:50,0,0,,90Jahre Blumenbecker: http://t.co/6r6KuKdY via @youtube,,False,False
BLUMENBECKER,2012-05-03 15:34:22,0,0,,Über 4.000 Besucher beim Tag der Offenen Tür http://t.co/l5xjMW1d,,False,False
BLUMENBECKER,2012-04-18 09:33:50,0,0,,Blumenbecker anniversary celebration on May 1st – Beckum families invited http://t.co/5kHTJgoa,,False,False
BLUMENBECKER,2012-02-20 08:39:14,0,0,,Industrie Service odnawia system sterowania urządzeń dźwigowych  stoczni Meyer http://t.co/r66n1AIm,,False,False
BLUMENBECKER,2012-02-20 06:26:23,0,0,,Nowy system sterowniczy największego zakładu recyklingu metali lekkich w Europie http://t.co/WbBzOrZd,,False,False
BLUMENBECKER,2012-01-18 08:19:23,0,0,,新的控制系统为欧洲最大的轻合金回收厂 http://t.co/YYWPPQwz,,False,False
BLUMENBECKER,2012-01-18 08:02:48,0,0,,17个新学员 http://t.co/R0vNKIUU,,False,False
BLUMENBECKER,2011-10-25 08:20:30,0,0,,New location in Essen http://t.co/dvyygOCo,,False,False
BLUMENBECKER,2011-10-25 08:07:40,0,0,,"Neue Niederlassung in Essen 
http://t.co/LrYW7hEa",,False,False
BLUMENBECKER,2011-10-17 13:17:57,0,0,,Nový řídicí systém pro největší evropský závod na recyklaci lehkých slitin http://t.co/K4d7WZlq,,False,False
BLUMENBECKER,2011-10-17 13:12:49,0,0,,"17 nových účastníků vzdělávání 
http://t.co/zpXci7Ul",,False,False
BLUMENBECKER,2011-09-20 12:33:26,0,0,,Industrie-Service erneuert Kranfahrsteuerung bei der Meyer Werft http://t.co/oEpkZVWG,,False,False
BLUMENBECKER,2011-04-21 16:09:43,0,0,,"Die Antriebstechnik eines 300-Tonnen-Krans bei ABB in Bad Honnef modernisiert.
http://www.blumenbecker.com/News-Presse.news-presse.0.html",,False,False
BLUMENBECKER,2011-04-21 16:07:56,0,0,,"Blumenbecker organisiert Edelstahl-Seminar im Haus des Handwerks.
http://www.blumenbecker.com/News-Presse.news-presse.0.html",,False,False
BLUMENBECKER,2011-04-21 16:06:59,0,0,,"Blumenbecker Prag schreibt Software für ungewöhnliches Kunstwerk
http://www.blumenbecker.com/News-Presse.news-presse.0.html",,False,False
BLUMENBECKER,2011-01-24 13:25:07,0,0,,Blumenbecker schließt Kooperationsvertrag mit rumänischem Unternehmen http://bit.ly/gAdC7T #PresseBox,['pressebox'],False,False
BLUMENBECKER,2011-01-11 09:11:27,0,0,,"Blumenbecker erhält Millionenauftrag von Swedwood (Ikea)
http://www.blumenbecker.com/News-Presse.news-presse.0.html",,False,False
BLUMENBECKER,2010-11-18 17:05:17,0,0,,"""Weit mehr als eine normale Kranüberholung"" http://bit.ly/d22eXh #PresseBox",['pressebox'],False,False
BLUMENBECKER,2010-09-28 15:00:48,0,0,,Blumenbecker eröffnet neues Werk in China http://bit.ly/9zkYR1 #PresseBox,['pressebox'],False,False
BLUMENBECKER,2010-09-24 09:51:59,0,0,,"Blumenbecker schließt Rahmenvertrag mit GEA Westfalia Separator
http://www.blumenbecker.com/News-Presse.news-presse.0.html",,False,False
BLUMENBECKER,2010-09-09 12:46:04,0,0,,Blumenbecker Automatisierungstechnik GmbH gründet Joint Venture mit indisc… www.pressebox.de?boxid=372005&source=twitter_client #PresseBox,['pressebox'],False,False
BLUMENBECKER,2010-09-09 10:43:11,0,0,,Blumenbecker gründet Joint Venture mit indischem Partner http://www.blumenbecker.com/News-Presse.news-presse.0.html,,False,False
BLUMENBECKER,2010-06-16 09:56:42,0,0,,"Blumenbecker erhält Großauftrag von der DB Regio NRW GmbH
http://www.blumenbecker.com/News-Presse.news-presse.0.html",,False,False
BLUMENBECKER,2010-05-26 06:54:50,0,0,,http://www.blumenbecker.com/News-Presse-Details.news-details.0.html?&tx_ddnews_pi1[mid]=295&tx_ddnews_pi1[cid]=1&cHash=719896a774,,False,False
BLUMENBECKER,2010-05-06 10:38:46,0,0,,http://www.blumenbecker-industriebedarf.com/News-Presse.news-presse2.0.html,,False,False
BLUMENBECKER,2010-05-06 10:37:08,0,0,,"Blumenbecker stellt auf dem Koordinatorentag in Hamm am 28. Mai 2010 
zum Thema Sicherheits- und Gesundheitsschutzkoordinatoren aus.",,False,False
BLUMENBECKER,2010-04-28 10:28:25,0,0,,Blumenbecker stellt auf der Gewerbeschau Beckum Boomt vom 15 bis 16 Mai in 59269 Beckum aus.,,False,False
BLUMENBECKER,2010-04-08 13:22:31,0,0,,http://www.blumenbecker.com/News-Presse-Details.news-details.0.html?&tx_ddnews_pi1[mid]=276&tx_ddnews_pi1[cid]=1&cHash=ab25356c27,,False,False
BLUMENBECKER,2010-04-08 13:20:04,0,0,,Kürzlich gelesen: http://www.pressebox.de/pressemeldungen/bm-blumenbecker-gmbh/boxid/335796,,False,False
BLUMENBECKER,2010-04-08 13:00:03,0,0,,"Blumenbecker entwickelt serienreife Roboterzelle zum Schleifen, Kleben, Montieren oder Schweißen. http://www.blumenbecker.com",,False,False
